path,language,label,split,source,is_spoofed
spoofed_data/train/bn_mcv_common_voice_bn_31513677.mp3,bengali,0,train,mcv,1
spoofed_data/dev/bn_mcv_common_voice_bn_31513678.mp3,bengali,0,dev,mcv,1
spoofed_data/dev/bn_mcv_common_voice_bn_31513681.mp3,bengali,0,dev,mcv,1
spoofed_data/dev/bn_mcv_common_voice_bn_31513682.mp3,bengali,0,dev,mcv,1
spoofed_data/train/bn_mcv_common_voice_bn_31513683.mp3,bengali,0,train,mcv,1
spoofed_data/train/bn_mcv_common_voice_bn_31513690.mp3,bengali,0,train,mcv,1
spoofed_data/train/bn_mcv_common_voice_bn_31513697.mp3,bengali,0,train,mcv,1
spoofed_data/dev/bn_mcv_common_voice_bn_31513709.mp3,bengali,0,dev,mcv,1
spoofed_data/dev/bn_mcv_common_voice_bn_31513715.mp3,bengali,0,dev,mcv,1
spoofed_data/dev/bn_mcv_common_voice_bn_31513716.mp3,bengali,0,dev,mcv,1
spoofed_data/train/bn_mcv_common_voice_bn_31513717.mp3,bengali,0,train,mcv,1
spoofed_data/train/bn_mcv_common_voice_bn_31513718.mp3,bengali,0,train,mcv,1
spoofed_data/test/bn_mcv_common_voice_bn_31513728.mp3,bengali,0,test,mcv,1
spoofed_data/dev/bn_mcv_common_voice_bn_31513735.mp3,bengali,0,dev,mcv,1
spoofed_data/train/bn_mcv_common_voice_bn_31513760.mp3,bengali,0,train,mcv,1
spoofed_data/train/bn_mcv_common_voice_bn_31513764.mp3,bengali,0,train,mcv,1
spoofed_data/train/bn_mcv_common_voice_bn_31513767.mp3,bengali,0,train,mcv,1
spoofed_data/test/bn_mcv_common_voice_bn_31513788.mp3,bengali,0,test,mcv,1
spoofed_data/train/bn_mcv_common_voice_bn_31513792.mp3,bengali,0,train,mcv,1
spoofed_data/dev/bn_mcv_common_voice_bn_31513803.mp3,bengali,0,dev,mcv,1
spoofed_data/dev/bn_mcv_common_voice_bn_31513807.mp3,bengali,0,dev,mcv,1
spoofed_data/test/bn_mcv_common_voice_bn_31513832.mp3,bengali,0,test,mcv,1
spoofed_data/test/bn_mcv_common_voice_bn_31513838.mp3,bengali,0,test,mcv,1
spoofed_data/test/bn_mcv_common_voice_bn_31513849.mp3,bengali,0,test,mcv,1
spoofed_data/test/bn_mcv_common_voice_bn_31513852.mp3,bengali,0,test,mcv,1
spoofed_data/train/bn_mcv_common_voice_bn_31513857.mp3,bengali,0,train,mcv,1
spoofed_data/train/bn_mcv_common_voice_bn_31513859.mp3,bengali,0,train,mcv,1
spoofed_data/dev/bn_mcv_common_voice_bn_31513868.mp3,bengali,0,dev,mcv,1
spoofed_data/train/bn_mcv_common_voice_bn_31513878.mp3,bengali,0,train,mcv,1
spoofed_data/train/bn_mcv_common_voice_bn_31513882.mp3,bengali,0,train,mcv,1
spoofed_data/train/bn_mcv_common_voice_bn_31513884.mp3,bengali,0,train,mcv,1
spoofed_data/train/bn_mcv_common_voice_bn_31513894.mp3,bengali,0,train,mcv,1
spoofed_data/test/bn_mcv_common_voice_bn_31513908.mp3,bengali,0,test,mcv,1
spoofed_data/dev/bn_mcv_common_voice_bn_31513909.mp3,bengali,0,dev,mcv,1
spoofed_data/dev/bn_mcv_common_voice_bn_31513915.mp3,bengali,0,dev,mcv,1
spoofed_data/dev/bn_mcv_common_voice_bn_31513917.mp3,bengali,0,dev,mcv,1
spoofed_data/dev/bn_mcv_common_voice_bn_31513919.mp3,bengali,0,dev,mcv,1
spoofed_data/test/bn_mcv_common_voice_bn_31513921.mp3,bengali,0,test,mcv,1
spoofed_data/dev/bn_mcv_common_voice_bn_31513924.mp3,bengali,0,dev,mcv,1
spoofed_data/dev/bn_mcv_common_voice_bn_31513929.mp3,bengali,0,dev,mcv,1
spoofed_data/dev/bn_mcv_common_voice_bn_31513931.mp3,bengali,0,dev,mcv,1
spoofed_data/dev/bn_mcv_common_voice_bn_31513933.mp3,bengali,0,dev,mcv,1
spoofed_data/dev/bn_mcv_common_voice_bn_31513940.mp3,bengali,0,dev,mcv,1
spoofed_data/test/bn_mcv_common_voice_bn_31513941.mp3,bengali,0,test,mcv,1
spoofed_data/test/bn_mcv_common_voice_bn_31513944.mp3,bengali,0,test,mcv,1
spoofed_data/dev/bn_mcv_common_voice_bn_31513948.mp3,bengali,0,dev,mcv,1
spoofed_data/test/bn_mcv_common_voice_bn_31513950.mp3,bengali,0,test,mcv,1
spoofed_data/train/bn_mcv_common_voice_bn_31513953.mp3,bengali,0,train,mcv,1
spoofed_data/dev/bn_mcv_common_voice_bn_31513956.mp3,bengali,0,dev,mcv,1
spoofed_data/dev/bn_mcv_common_voice_bn_31513959.mp3,bengali,0,dev,mcv,1
spoofed_data/test/bn_mcv_common_voice_bn_31513967.mp3,bengali,0,test,mcv,1
spoofed_data/test/bn_mcv_common_voice_bn_31513973.mp3,bengali,0,test,mcv,1
spoofed_data/dev/bn_mcv_common_voice_bn_31513980.mp3,bengali,0,dev,mcv,1
spoofed_data/test/bn_mcv_common_voice_bn_31513988.mp3,bengali,0,test,mcv,1
spoofed_data/train/bn_mcv_common_voice_bn_31513997.mp3,bengali,0,train,mcv,1
spoofed_data/train/bn_mcv_common_voice_bn_31514005.mp3,bengali,0,train,mcv,1
spoofed_data/train/bn_mcv_common_voice_bn_31514011.mp3,bengali,0,train,mcv,1
spoofed_data/train/bn_mcv_common_voice_bn_31514012.mp3,bengali,0,train,mcv,1
spoofed_data/test/bn_mcv_common_voice_bn_31514039.mp3,bengali,0,test,mcv,1
spoofed_data/test/bn_mcv_common_voice_bn_31514045.mp3,bengali,0,test,mcv,1
spoofed_data/test/bn_mcv_common_voice_bn_31514054.mp3,bengali,0,test,mcv,1
spoofed_data/test/bn_mcv_common_voice_bn_31514060.mp3,bengali,0,test,mcv,1
spoofed_data/train/bn_mcv_common_voice_bn_31514069.mp3,bengali,0,train,mcv,1
spoofed_data/train/bn_mcv_common_voice_bn_31514074.mp3,bengali,0,train,mcv,1
spoofed_data/train/bn_mcv_common_voice_bn_31514077.mp3,bengali,0,train,mcv,1
spoofed_data/train/bn_mcv_common_voice_bn_31514082.mp3,bengali,0,train,mcv,1
spoofed_data/train/bn_mcv_common_voice_bn_31514094.mp3,bengali,0,train,mcv,1
spoofed_data/train/bn_mcv_common_voice_bn_31514095.mp3,bengali,0,train,mcv,1
spoofed_data/train/bn_mcv_common_voice_bn_31514096.mp3,bengali,0,train,mcv,1
spoofed_data/test/bn_mcv_common_voice_bn_31514097.mp3,bengali,0,test,mcv,1
spoofed_data/train/bn_mcv_common_voice_bn_31514101.mp3,bengali,0,train,mcv,1
spoofed_data/dev/bn_mcv_common_voice_bn_31514106.mp3,bengali,0,dev,mcv,1
spoofed_data/train/bn_mcv_common_voice_bn_31514111.mp3,bengali,0,train,mcv,1
spoofed_data/train/bn_mcv_common_voice_bn_31514123.mp3,bengali,0,train,mcv,1
spoofed_data/train/bn_mcv_common_voice_bn_31514136.mp3,bengali,0,train,mcv,1
spoofed_data/dev/bn_mcv_common_voice_bn_31514137.mp3,bengali,0,dev,mcv,1
spoofed_data/dev/bn_mcv_common_voice_bn_31514150.mp3,bengali,0,dev,mcv,1
spoofed_data/test/bn_mcv_common_voice_bn_31514151.mp3,bengali,0,test,mcv,1
spoofed_data/dev/bn_mcv_common_voice_bn_31514154.mp3,bengali,0,dev,mcv,1
spoofed_data/test/bn_mcv_common_voice_bn_31514156.mp3,bengali,0,test,mcv,1
spoofed_data/dev/bn_mcv_common_voice_bn_31514159.mp3,bengali,0,dev,mcv,1
spoofed_data/train/bn_mcv_common_voice_bn_31514164.mp3,bengali,0,train,mcv,1
spoofed_data/train/bn_mcv_common_voice_bn_31514176.mp3,bengali,0,train,mcv,1
spoofed_data/train/bn_mcv_common_voice_bn_31514178.mp3,bengali,0,train,mcv,1
spoofed_data/test/bn_mcv_common_voice_bn_31514180.mp3,bengali,0,test,mcv,1
spoofed_data/train/bn_mcv_common_voice_bn_31514190.mp3,bengali,0,train,mcv,1
spoofed_data/train/bn_mcv_common_voice_bn_31514201.mp3,bengali,0,train,mcv,1
spoofed_data/test/bn_mcv_common_voice_bn_31514221.mp3,bengali,0,test,mcv,1
spoofed_data/train/bn_mcv_common_voice_bn_31514225.mp3,bengali,0,train,mcv,1
spoofed_data/train/bn_mcv_common_voice_bn_31514231.mp3,bengali,0,train,mcv,1
spoofed_data/train/bn_mcv_common_voice_bn_31514240.mp3,bengali,0,train,mcv,1
spoofed_data/test/bn_mcv_common_voice_bn_31514243.mp3,bengali,0,test,mcv,1
spoofed_data/dev/bn_mcv_common_voice_bn_31514250.mp3,bengali,0,dev,mcv,1
spoofed_data/dev/bn_mcv_common_voice_bn_31514257.mp3,bengali,0,dev,mcv,1
spoofed_data/train/bn_mcv_common_voice_bn_31514263.mp3,bengali,0,train,mcv,1
spoofed_data/dev/bn_mcv_common_voice_bn_31514266.mp3,bengali,0,dev,mcv,1
spoofed_data/test/bn_mcv_common_voice_bn_31514269.mp3,bengali,0,test,mcv,1
spoofed_data/test/bn_mcv_common_voice_bn_31514277.mp3,bengali,0,test,mcv,1
spoofed_data/test/bn_mcv_common_voice_bn_31514280.mp3,bengali,0,test,mcv,1
spoofed_data/train/bn_mcv_common_voice_bn_31514296.mp3,bengali,0,train,mcv,1
spoofed_data/dev/bn_mcv_common_voice_bn_31514297.mp3,bengali,0,dev,mcv,1
spoofed_data/dev/bn_mcv_common_voice_bn_31514302.mp3,bengali,0,dev,mcv,1
spoofed_data/dev/bn_mcv_common_voice_bn_31514310.mp3,bengali,0,dev,mcv,1
spoofed_data/dev/bn_mcv_common_voice_bn_31514311.mp3,bengali,0,dev,mcv,1
spoofed_data/test/bn_mcv_common_voice_bn_31514313.mp3,bengali,0,test,mcv,1
spoofed_data/train/bn_mcv_common_voice_bn_31514315.mp3,bengali,0,train,mcv,1
spoofed_data/test/bn_mcv_common_voice_bn_31514317.mp3,bengali,0,test,mcv,1
spoofed_data/test/bn_mcv_common_voice_bn_31514319.mp3,bengali,0,test,mcv,1
spoofed_data/test/bn_mcv_common_voice_bn_31514320.mp3,bengali,0,test,mcv,1
spoofed_data/dev/bn_mcv_common_voice_bn_31514323.mp3,bengali,0,dev,mcv,1
spoofed_data/train/bn_mcv_common_voice_bn_31514330.mp3,bengali,0,train,mcv,1
spoofed_data/train/bn_mcv_common_voice_bn_31514335.mp3,bengali,0,train,mcv,1
spoofed_data/test/bn_mcv_common_voice_bn_31514336.mp3,bengali,0,test,mcv,1
spoofed_data/test/bn_mcv_common_voice_bn_31514342.mp3,bengali,0,test,mcv,1
spoofed_data/dev/bn_mcv_common_voice_bn_31514349.mp3,bengali,0,dev,mcv,1
spoofed_data/test/bn_mcv_common_voice_bn_31514350.mp3,bengali,0,test,mcv,1
spoofed_data/train/bn_mcv_common_voice_bn_31514359.mp3,bengali,0,train,mcv,1
spoofed_data/dev/bn_mcv_common_voice_bn_31514363.mp3,bengali,0,dev,mcv,1
spoofed_data/dev/bn_mcv_common_voice_bn_31514376.mp3,bengali,0,dev,mcv,1
spoofed_data/train/bn_mcv_common_voice_bn_31514378.mp3,bengali,0,train,mcv,1
spoofed_data/test/bn_mcv_common_voice_bn_31514379.mp3,bengali,0,test,mcv,1
spoofed_data/dev/bn_mcv_common_voice_bn_31514382.mp3,bengali,0,dev,mcv,1
spoofed_data/train/bn_mcv_common_voice_bn_31514383.mp3,bengali,0,train,mcv,1
spoofed_data/test/bn_mcv_common_voice_bn_31514386.mp3,bengali,0,test,mcv,1
spoofed_data/train/bn_mcv_common_voice_bn_31514399.mp3,bengali,0,train,mcv,1
spoofed_data/test/bn_mcv_common_voice_bn_31514413.mp3,bengali,0,test,mcv,1
spoofed_data/test/bn_mcv_common_voice_bn_31514422.mp3,bengali,0,test,mcv,1
spoofed_data/dev/bn_mcv_common_voice_bn_31514434.mp3,bengali,0,dev,mcv,1
spoofed_data/dev/bn_mcv_common_voice_bn_31514437.mp3,bengali,0,dev,mcv,1
spoofed_data/dev/bn_mcv_common_voice_bn_31514439.mp3,bengali,0,dev,mcv,1
spoofed_data/dev/bn_mcv_common_voice_bn_31514440.mp3,bengali,0,dev,mcv,1
spoofed_data/dev/bn_mcv_common_voice_bn_31514445.mp3,bengali,0,dev,mcv,1
spoofed_data/test/bn_mcv_common_voice_bn_31514451.mp3,bengali,0,test,mcv,1
spoofed_data/dev/bn_mcv_common_voice_bn_31514453.mp3,bengali,0,dev,mcv,1
spoofed_data/train/bn_mcv_common_voice_bn_31514454.mp3,bengali,0,train,mcv,1
spoofed_data/test/bn_mcv_common_voice_bn_31514461.mp3,bengali,0,test,mcv,1
spoofed_data/dev/bn_mcv_common_voice_bn_31514462.mp3,bengali,0,dev,mcv,1
spoofed_data/dev/bn_mcv_common_voice_bn_31514476.mp3,bengali,0,dev,mcv,1
spoofed_data/train/bn_mcv_common_voice_bn_31514481.mp3,bengali,0,train,mcv,1
spoofed_data/dev/bn_mcv_common_voice_bn_31514484.mp3,bengali,0,dev,mcv,1
spoofed_data/test/bn_mcv_common_voice_bn_31514490.mp3,bengali,0,test,mcv,1
spoofed_data/train/bn_mcv_common_voice_bn_31514495.mp3,bengali,0,train,mcv,1
spoofed_data/test/bn_mcv_common_voice_bn_31514511.mp3,bengali,0,test,mcv,1
spoofed_data/test/bn_mcv_common_voice_bn_31514512.mp3,bengali,0,test,mcv,1
spoofed_data/train/bn_mcv_common_voice_bn_31514518.mp3,bengali,0,train,mcv,1
spoofed_data/test/bn_mcv_common_voice_bn_31514523.mp3,bengali,0,test,mcv,1
spoofed_data/test/bn_mcv_common_voice_bn_31514526.mp3,bengali,0,test,mcv,1
spoofed_data/test/bn_mcv_common_voice_bn_31514540.mp3,bengali,0,test,mcv,1
spoofed_data/test/bn_mcv_common_voice_bn_31514541.mp3,bengali,0,test,mcv,1
spoofed_data/train/bn_mcv_common_voice_bn_31514547.mp3,bengali,0,train,mcv,1
spoofed_data/dev/bn_mcv_common_voice_bn_31514568.mp3,bengali,0,dev,mcv,1
spoofed_data/dev/bn_mcv_common_voice_bn_31514572.mp3,bengali,0,dev,mcv,1
spoofed_data/train/bn_mcv_common_voice_bn_31514576.mp3,bengali,0,train,mcv,1
spoofed_data/dev/bn_mcv_common_voice_bn_31514578.mp3,bengali,0,dev,mcv,1
spoofed_data/train/bn_mcv_common_voice_bn_31514582.mp3,bengali,0,train,mcv,1
spoofed_data/train/bn_mcv_common_voice_bn_31514586.mp3,bengali,0,train,mcv,1
spoofed_data/train/bn_mcv_common_voice_bn_31514599.mp3,bengali,0,train,mcv,1
spoofed_data/test/bn_mcv_common_voice_bn_31514605.mp3,bengali,0,test,mcv,1
spoofed_data/dev/bn_mcv_common_voice_bn_31514606.mp3,bengali,0,dev,mcv,1
spoofed_data/test/bn_mcv_common_voice_bn_31514609.mp3,bengali,0,test,mcv,1
spoofed_data/train/bn_mcv_common_voice_bn_31514611.mp3,bengali,0,train,mcv,1
spoofed_data/train/bn_mcv_common_voice_bn_31514612.mp3,bengali,0,train,mcv,1
spoofed_data/test/bn_mcv_common_voice_bn_31514616.mp3,bengali,0,test,mcv,1
spoofed_data/dev/bn_mcv_common_voice_bn_31514619.mp3,bengali,0,dev,mcv,1
spoofed_data/train/bn_mcv_common_voice_bn_31514631.mp3,bengali,0,train,mcv,1
spoofed_data/train/bn_mcv_common_voice_bn_31514633.mp3,bengali,0,train,mcv,1
spoofed_data/test/bn_mcv_common_voice_bn_31514637.mp3,bengali,0,test,mcv,1
spoofed_data/train/bn_mcv_common_voice_bn_31514640.mp3,bengali,0,train,mcv,1
spoofed_data/test/bn_mcv_common_voice_bn_31514648.mp3,bengali,0,test,mcv,1
spoofed_data/test/bn_mcv_common_voice_bn_31514652.mp3,bengali,0,test,mcv,1
spoofed_data/train/bn_mcv_common_voice_bn_31514655.mp3,bengali,0,train,mcv,1
spoofed_data/test/bn_mcv_common_voice_bn_31514670.mp3,bengali,0,test,mcv,1
spoofed_data/train/bn_mcv_common_voice_bn_31514681.mp3,bengali,0,train,mcv,1
spoofed_data/train/bn_mcv_common_voice_bn_31514684.mp3,bengali,0,train,mcv,1
spoofed_data/test/bn_mcv_common_voice_bn_31514686.mp3,bengali,0,test,mcv,1
spoofed_data/train/bn_mcv_common_voice_bn_31514696.mp3,bengali,0,train,mcv,1
spoofed_data/test/bn_mcv_common_voice_bn_31514697.mp3,bengali,0,test,mcv,1
spoofed_data/train/bn_mcv_common_voice_bn_31514699.mp3,bengali,0,train,mcv,1
spoofed_data/train/bn_mcv_common_voice_bn_31514700.mp3,bengali,0,train,mcv,1
spoofed_data/train/bn_mcv_common_voice_bn_31514703.mp3,bengali,0,train,mcv,1
spoofed_data/train/bn_mcv_common_voice_bn_31514704.mp3,bengali,0,train,mcv,1
spoofed_data/dev/bn_mcv_common_voice_bn_31514708.mp3,bengali,0,dev,mcv,1
spoofed_data/dev/bn_mcv_common_voice_bn_31514715.mp3,bengali,0,dev,mcv,1
spoofed_data/dev/bn_mcv_common_voice_bn_31514743.mp3,bengali,0,dev,mcv,1
spoofed_data/test/bn_mcv_common_voice_bn_31514749.mp3,bengali,0,test,mcv,1
spoofed_data/test/bn_mcv_common_voice_bn_31514754.mp3,bengali,0,test,mcv,1
spoofed_data/train/bn_mcv_common_voice_bn_31514758.mp3,bengali,0,train,mcv,1
spoofed_data/dev/bn_mcv_common_voice_bn_31514770.mp3,bengali,0,dev,mcv,1
spoofed_data/dev/bn_mcv_common_voice_bn_31514772.mp3,bengali,0,dev,mcv,1
spoofed_data/dev/bn_mcv_common_voice_bn_31514776.mp3,bengali,0,dev,mcv,1
spoofed_data/dev/bn_mcv_common_voice_bn_31514784.mp3,bengali,0,dev,mcv,1
spoofed_data/test/bn_mcv_common_voice_bn_31514787.mp3,bengali,0,test,mcv,1
spoofed_data/test/bn_mcv_common_voice_bn_31514794.mp3,bengali,0,test,mcv,1
spoofed_data/test/bn_mcv_common_voice_bn_31514795.mp3,bengali,0,test,mcv,1
spoofed_data/test/bn_mcv_common_voice_bn_31514799.mp3,bengali,0,test,mcv,1
spoofed_data/dev/bn_mcv_common_voice_bn_31514801.mp3,bengali,0,dev,mcv,1
spoofed_data/train/bn_mcv_common_voice_bn_31514817.mp3,bengali,0,train,mcv,1
spoofed_data/test/bn_mcv_common_voice_bn_31514819.mp3,bengali,0,test,mcv,1
spoofed_data/dev/bn_mcv_common_voice_bn_31514823.mp3,bengali,0,dev,mcv,1
spoofed_data/train/bn_mcv_common_voice_bn_31514830.mp3,bengali,0,train,mcv,1
spoofed_data/dev/bn_mcv_common_voice_bn_31514832.mp3,bengali,0,dev,mcv,1
spoofed_data/dev/bn_mcv_common_voice_bn_31514842.mp3,bengali,0,dev,mcv,1
spoofed_data/train/bn_mcv_common_voice_bn_31514843.mp3,bengali,0,train,mcv,1
spoofed_data/dev/bn_mcv_common_voice_bn_31514844.mp3,bengali,0,dev,mcv,1
spoofed_data/train/bn_mcv_common_voice_bn_31514853.mp3,bengali,0,train,mcv,1
spoofed_data/test/bn_mcv_common_voice_bn_31514856.mp3,bengali,0,test,mcv,1
spoofed_data/dev/bn_mcv_common_voice_bn_31514864.mp3,bengali,0,dev,mcv,1
spoofed_data/test/bn_mcv_common_voice_bn_31514865.mp3,bengali,0,test,mcv,1
spoofed_data/dev/bn_mcv_common_voice_bn_31514868.mp3,bengali,0,dev,mcv,1
spoofed_data/dev/bn_mcv_common_voice_bn_31514883.mp3,bengali,0,dev,mcv,1
spoofed_data/test/bn_mcv_common_voice_bn_31514886.mp3,bengali,0,test,mcv,1
spoofed_data/dev/bn_mcv_common_voice_bn_31514895.mp3,bengali,0,dev,mcv,1
spoofed_data/train/bn_mcv_common_voice_bn_31514905.mp3,bengali,0,train,mcv,1
spoofed_data/dev/bn_mcv_common_voice_bn_31514915.mp3,bengali,0,dev,mcv,1
spoofed_data/dev/bn_mcv_common_voice_bn_31514917.mp3,bengali,0,dev,mcv,1
spoofed_data/test/bn_mcv_common_voice_bn_31514921.mp3,bengali,0,test,mcv,1
spoofed_data/train/bn_mcv_common_voice_bn_31514924.mp3,bengali,0,train,mcv,1
spoofed_data/test/bn_mcv_common_voice_bn_31514929.mp3,bengali,0,test,mcv,1
spoofed_data/test/bn_mcv_common_voice_bn_31514935.mp3,bengali,0,test,mcv,1
spoofed_data/dev/bn_mcv_common_voice_bn_31514936.mp3,bengali,0,dev,mcv,1
spoofed_data/test/bn_mcv_common_voice_bn_31514945.mp3,bengali,0,test,mcv,1
spoofed_data/dev/bn_mcv_common_voice_bn_31514947.mp3,bengali,0,dev,mcv,1
spoofed_data/train/bn_mcv_common_voice_bn_31514948.mp3,bengali,0,train,mcv,1
spoofed_data/train/bn_mcv_common_voice_bn_31514949.mp3,bengali,0,train,mcv,1
spoofed_data/train/bn_mcv_common_voice_bn_31514954.mp3,bengali,0,train,mcv,1
spoofed_data/dev/bn_mcv_common_voice_bn_31514955.mp3,bengali,0,dev,mcv,1
spoofed_data/dev/bn_mcv_common_voice_bn_31514959.mp3,bengali,0,dev,mcv,1
spoofed_data/dev/bn_mcv_common_voice_bn_31514960.mp3,bengali,0,dev,mcv,1
spoofed_data/train/bn_mcv_common_voice_bn_31514985.mp3,bengali,0,train,mcv,1
spoofed_data/train/bn_mcv_common_voice_bn_31514995.mp3,bengali,0,train,mcv,1
spoofed_data/train/bn_mcv_common_voice_bn_31514998.mp3,bengali,0,train,mcv,1
spoofed_data/train/bn_mcv_common_voice_bn_31515004.mp3,bengali,0,train,mcv,1
spoofed_data/test/bn_mcv_common_voice_bn_31515008.mp3,bengali,0,test,mcv,1
spoofed_data/test/bn_mcv_common_voice_bn_31515028.mp3,bengali,0,test,mcv,1
spoofed_data/test/bn_mcv_common_voice_bn_31515031.mp3,bengali,0,test,mcv,1
spoofed_data/test/bn_mcv_common_voice_bn_31515036.mp3,bengali,0,test,mcv,1
spoofed_data/test/bn_mcv_common_voice_bn_31515043.mp3,bengali,0,test,mcv,1
spoofed_data/test/bn_mcv_common_voice_bn_31515047.mp3,bengali,0,test,mcv,1
spoofed_data/dev/bn_mcv_common_voice_bn_31515048.mp3,bengali,0,dev,mcv,1
spoofed_data/test/bn_mcv_common_voice_bn_31515051.mp3,bengali,0,test,mcv,1
spoofed_data/dev/bn_mcv_common_voice_bn_31515059.mp3,bengali,0,dev,mcv,1
spoofed_data/train/bn_mcv_common_voice_bn_31515075.mp3,bengali,0,train,mcv,1
spoofed_data/train/bn_mcv_common_voice_bn_31515084.mp3,bengali,0,train,mcv,1
spoofed_data/test/bn_mcv_common_voice_bn_31515088.mp3,bengali,0,test,mcv,1
spoofed_data/dev/bn_mcv_common_voice_bn_31515091.mp3,bengali,0,dev,mcv,1
spoofed_data/test/bn_mcv_common_voice_bn_31515092.mp3,bengali,0,test,mcv,1
spoofed_data/test/bn_mcv_common_voice_bn_31515095.mp3,bengali,0,test,mcv,1
spoofed_data/train/bn_mcv_common_voice_bn_31515097.mp3,bengali,0,train,mcv,1
spoofed_data/dev/bn_mcv_common_voice_bn_31515098.mp3,bengali,0,dev,mcv,1
spoofed_data/test/bn_mcv_common_voice_bn_31515104.mp3,bengali,0,test,mcv,1
spoofed_data/dev/bn_mcv_common_voice_bn_31515107.mp3,bengali,0,dev,mcv,1
spoofed_data/train/bn_mcv_common_voice_bn_31515114.mp3,bengali,0,train,mcv,1
spoofed_data/dev/bn_mcv_common_voice_bn_31515124.mp3,bengali,0,dev,mcv,1
spoofed_data/test/bn_mcv_common_voice_bn_31515126.mp3,bengali,0,test,mcv,1
spoofed_data/train/bn_mcv_common_voice_bn_31515131.mp3,bengali,0,train,mcv,1
spoofed_data/train/bn_mcv_common_voice_bn_31515133.mp3,bengali,0,train,mcv,1
spoofed_data/dev/bn_mcv_common_voice_bn_31515140.mp3,bengali,0,dev,mcv,1
spoofed_data/test/bn_mcv_common_voice_bn_31515146.mp3,bengali,0,test,mcv,1
spoofed_data/dev/bn_mcv_common_voice_bn_31515148.mp3,bengali,0,dev,mcv,1
spoofed_data/train/bn_mcv_common_voice_bn_31515155.mp3,bengali,0,train,mcv,1
spoofed_data/train/bn_mcv_common_voice_bn_31515160.mp3,bengali,0,train,mcv,1
spoofed_data/train/bn_mcv_common_voice_bn_31515169.mp3,bengali,0,train,mcv,1
spoofed_data/dev/bn_mcv_common_voice_bn_31515174.mp3,bengali,0,dev,mcv,1
spoofed_data/dev/bn_mcv_common_voice_bn_31515178.mp3,bengali,0,dev,mcv,1
spoofed_data/test/bn_mcv_common_voice_bn_31515180.mp3,bengali,0,test,mcv,1
spoofed_data/dev/bn_mcv_common_voice_bn_31515183.mp3,bengali,0,dev,mcv,1
spoofed_data/dev/bn_mcv_common_voice_bn_31515186.mp3,bengali,0,dev,mcv,1
spoofed_data/test/bn_mcv_common_voice_bn_31515187.mp3,bengali,0,test,mcv,1
spoofed_data/test/bn_mcv_common_voice_bn_31515188.mp3,bengali,0,test,mcv,1
spoofed_data/test/bn_mcv_common_voice_bn_31515190.mp3,bengali,0,test,mcv,1
spoofed_data/test/bn_mcv_common_voice_bn_31515203.mp3,bengali,0,test,mcv,1
spoofed_data/train/bn_mcv_common_voice_bn_31515211.mp3,bengali,0,train,mcv,1
spoofed_data/dev/bn_mcv_common_voice_bn_31515218.mp3,bengali,0,dev,mcv,1
spoofed_data/test/bn_mcv_common_voice_bn_31515219.mp3,bengali,0,test,mcv,1
spoofed_data/test/bn_mcv_common_voice_bn_31515221.mp3,bengali,0,test,mcv,1
spoofed_data/test/bn_mcv_common_voice_bn_31515222.mp3,bengali,0,test,mcv,1
spoofed_data/test/bn_mcv_common_voice_bn_31515224.mp3,bengali,0,test,mcv,1
spoofed_data/dev/bn_mcv_common_voice_bn_31515236.mp3,bengali,0,dev,mcv,1
spoofed_data/train/bn_mcv_common_voice_bn_31515242.mp3,bengali,0,train,mcv,1
spoofed_data/dev/bn_mcv_common_voice_bn_31515243.mp3,bengali,0,dev,mcv,1
spoofed_data/test/bn_mcv_common_voice_bn_31515252.mp3,bengali,0,test,mcv,1
spoofed_data/test/bn_mcv_common_voice_bn_31515256.mp3,bengali,0,test,mcv,1
spoofed_data/dev/bn_mcv_common_voice_bn_31515260.mp3,bengali,0,dev,mcv,1
spoofed_data/dev/bn_mcv_common_voice_bn_31515268.mp3,bengali,0,dev,mcv,1
spoofed_data/test/bn_mcv_common_voice_bn_31515277.mp3,bengali,0,test,mcv,1
spoofed_data/test/bn_mcv_common_voice_bn_31515279.mp3,bengali,0,test,mcv,1
spoofed_data/dev/bn_mcv_common_voice_bn_31515284.mp3,bengali,0,dev,mcv,1
spoofed_data/train/bn_mcv_common_voice_bn_31515287.mp3,bengali,0,train,mcv,1
spoofed_data/dev/bn_mcv_common_voice_bn_31515288.mp3,bengali,0,dev,mcv,1
spoofed_data/test/bn_mcv_common_voice_bn_31515291.mp3,bengali,0,test,mcv,1
spoofed_data/dev/bn_mcv_common_voice_bn_31515292.mp3,bengali,0,dev,mcv,1
spoofed_data/dev/bn_mcv_common_voice_bn_31515294.mp3,bengali,0,dev,mcv,1
spoofed_data/dev/bn_mcv_common_voice_bn_31515301.mp3,bengali,0,dev,mcv,1
spoofed_data/train/bn_mcv_common_voice_bn_31515315.mp3,bengali,0,train,mcv,1
spoofed_data/test/bn_mcv_common_voice_bn_31515327.mp3,bengali,0,test,mcv,1
spoofed_data/train/bn_mcv_common_voice_bn_31515334.mp3,bengali,0,train,mcv,1
spoofed_data/test/bn_mcv_common_voice_bn_31515350.mp3,bengali,0,test,mcv,1
spoofed_data/test/bn_mcv_common_voice_bn_31515351.mp3,bengali,0,test,mcv,1
spoofed_data/train/bn_mcv_common_voice_bn_31515352.mp3,bengali,0,train,mcv,1
